carat,cut,color,clarity,depth,table,price,x,y,z,price_capped,price_per_carat
1.33,Premium,G,VS1,62.7,58.0,9876,7.01,6.96,4.38,9876.0,7425.563909774436
1.53,Premium,I,VS1,62.0,57.0,9877,7.39,7.35,4.57,9877.0,6455.555555555556
1.21,Very Good,G,VVS2,60.4,56.0,9878,6.96,6.91,4.19,9878.0,8163.636363636364
1.5,Good,H,VS1,63.8,61.0,9878,7.17,7.12,4.56,9878.0,6585.333333333333
1.74,Ideal,D,SI2,59.7,55.0,9880,7.9,7.84,4.7,9880.0,5678.16091954023
1.03,Ideal,F,VVS1,61.3,54.0,9881,6.56,6.62,4.04,9881.0,9593.203883495145
1.71,Good,I,SI1,63.2,57.0,9881,7.49,7.53,4.75,9881.0,5778.362573099415
1.04,Premium,E,VVS2,62.8,58.0,9882,6.45,6.42,4.04,9882.0,9501.923076923076
1.66,Premium,J,VVS2,62.6,59.0,9882,7.54,7.58,4.73,9882.0,5953.0120481927715
1.24,Very Good,F,VS1,59.0,60.0,9885,7.0,7.07,4.15,9885.0,7971.774193548387
1.18,Ideal,E,VS1,62.4,54.0,9886,6.79,6.74,4.22,9886.0,8377.966101694916
1.75,Ideal,J,VS2,62.1,56.0,9890,7.74,7.69,4.79,9890.0,5651.428571428572
1.34,Ideal,G,VS1,62.7,57.0,9890,7.04,7.1,4.43,9890.0,7380.597014925373
1.31,Ideal,G,VS1,62.2,56.0,9891,7.01,7.05,4.37,9891.0,7550.381679389313
1.31,Ideal,G,VS1,61.5,57.0,9891,7.02,7.06,4.33,9891.0,7550.381679389313
1.31,Premium,G,VS1,61.5,59.0,9891,7.0,7.06,4.32,9891.0,7550.381679389313
1.51,Ideal,I,VS2,62.6,55.0,9891,7.29,7.34,4.58,9891.0,6550.3311258278145
1.51,Ideal,I,VS2,61.6,54.0,9891,7.38,7.42,4.57,9891.0,6550.3311258278145
1.5,Good,G,SI1,60.2,61.0,9892,7.27,7.32,4.39,9892.0,6594.666666666667
1.51,Premium,D,SI2,63.0,62.0,9894,7.28,7.23,4.57,9894.0,6552.3178807947015
1.5,Very Good,D,SI1,63.4,63.0,9895,7.23,7.19,4.57,9895.0,6596.666666666667
1.53,Very Good,H,VS1,59.5,63.0,9896,7.44,7.51,4.45,9896.0,6467.973856209151
1.26,Premium,F,VS1,62.7,58.0,9896,6.86,6.93,4.32,9896.0,7853.9682539682535
1.04,Ideal,E,VVS2,62.4,56.0,9897,6.51,6.47,4.05,9897.0,9516.346153846154
1.52,Good,H,SI1,63.8,60.0,9898,7.24,7.3,4.64,9898.0,6511.8421052631575
1.52,Good,H,SI1,63.6,57.0,9898,7.25,7.3,4.63,9898.0,6511.8421052631575
1.76,Very Good,I,SI2,62.0,57.0,9898,7.7,7.74,4.78,9898.0,5623.863636363636
1.6,Very Good,E,SI2,62.0,57.0,9900,7.47,7.54,4.65,9900.0,6187.5
1.5,Very Good,E,SI2,60.7,55.0,9900,7.39,7.44,4.5,9900.0,6600.0
1.5,Premium,E,SI2,61.2,59.0,9900,7.36,7.41,4.52,9900.0,6600.0
1.5,Premium,I,VS1,62.7,59.0,9900,7.25,7.3,4.56,9900.0,6600.0
1.5,Ideal,I,VS1,61.3,57.0,9900,7.32,7.35,4.5,9900.0,6600.0
1.16,Ideal,G,IF,62.3,55.0,9901,6.73,6.79,4.21,9901.0,8535.344827586208
1.16,Ideal,G,IF,62.0,57.0,9901,6.7,6.73,4.16,9901.0,8535.344827586208
1.1,Very Good,D,VS1,59.7,58.0,9901,6.69,6.72,4.0,9901.0,9000.90909090909
1.7,Ideal,I,SI1,62.9,57.0,9901,7.57,7.5,4.74,9901.0,5824.117647058823
1.6,Ideal,I,SI1,62.4,56.0,9901,7.52,7.48,4.68,9901.0,6188.125
1.7,Premium,J,VS2,61.0,59.0,9901,7.66,7.62,4.66,9901.0,5824.117647058823
1.04,Ideal,E,VVS2,61.0,57.0,9901,6.61,6.57,4.02,9901.0,9520.192307692307
1.0,Premium,F,VVS1,61.0,60.0,9901,6.43,6.39,3.91,9901.0,9901.0
1.5,Very Good,F,SI1,62.8,56.0,9904,7.26,7.33,4.58,9904.0,6602.666666666667
1.2,Very Good,E,VS1,59.4,56.0,9904,6.94,7.0,4.14,9904.0,8253.333333333334
2.04,Premium,G,I1,62.4,58.0,9905,8.17,8.08,5.07,9905.0,4855.392156862745
1.26,Ideal,G,VS1,61.9,55.0,9907,6.96,6.91,4.29,9907.0,7862.6984126984125
1.01,Very Good,F,VVS1,62.1,58.0,9908,6.37,6.41,3.97,9908.0,9809.90099009901
1.5,Good,I,VVS2,63.3,58.0,9909,7.24,7.27,4.59,9909.0,6606.0
1.56,Premium,E,SI2,62.4,60.0,9909,7.36,7.41,4.61,9909.0,6351.923076923077
1.3,Premium,F,VS2,60.4,59.0,9909,7.06,7.12,4.28,9909.0,7622.307692307692
1.57,Ideal,I,VS2,61.5,56.0,9912,7.49,7.56,4.63,9912.0,6313.375796178344
1.2,Ideal,D,VS2,62.3,56.0,9912,6.81,6.78,4.23,9912.0,8260.0
1.24,Premium,F,VS1,60.1,59.0,9916,7.02,6.99,4.21,9916.0,7996.774193548387
1.24,Premium,D,VS2,59.3,58.0,9916,7.09,7.03,4.19,9916.0,7996.774193548387
1.19,Ideal,G,VS1,62.4,54.0,9918,6.78,6.81,4.24,9918.0,8334.453781512606
1.0,Premium,D,VVS2,63.0,59.0,9918,6.38,6.35,4.01,9918.0,9918.0
1.0,Premium,D,VVS2,59.9,61.0,9918,6.5,6.42,3.87,9918.0,9918.0
1.22,Ideal,F,VS1,62.3,57.0,9920,6.79,6.83,4.24,9920.0,8131.147540983607
1.23,Ideal,G,VVS2,62.2,56.1,9921,6.8,6.87,4.25,9921.0,8065.8536585365855
1.23,Ideal,G,VVS2,62.4,55.0,9921,6.8,6.88,4.27,9921.0,8065.8536585365855
1.59,Very Good,I,SI1,62.4,56.0,9925,7.46,7.48,4.66,9925.0,6242.138364779874
3.01,Premium,F,I1,62.2,56.0,9925,9.24,9.13,5.73,9925.0,3297.34219269103
1.5,Ideal,I,SI1,61.5,57.0,9926,7.4,7.35,4.54,9926.0,6617.333333333333
1.54,Premium,F,SI1,62.8,58.0,9926,7.35,7.32,4.61,9926.0,6445.454545454545
1.01,Very Good,E,VVS2,61.7,60.0,9930,6.32,6.35,3.91,9930.0,9831.683168316831
1.24,Premium,F,VS1,58.0,58.0,9930,7.16,7.02,4.11,9930.0,8008.064516129032
1.11,Ideal,G,IF,61.9,55.0,9931,6.64,6.68,4.12,9931.0,8946.846846846845
1.03,Ideal,E,VVS2,61.7,54.0,9932,6.49,6.52,4.02,9932.0,9642.71844660194
1.25,Ideal,D,VS2,62.6,56.0,9933,6.84,6.87,4.29,9933.0,7946.4
1.17,Premium,D,VS1,61.7,59.0,9934,6.72,6.77,4.16,9934.0,8490.598290598291
1.2,Ideal,D,VS2,61.4,56.0,9935,6.88,6.79,4.2,9935.0,8279.166666666668
1.51,Very Good,E,SI2,62.3,62.0,9936,7.15,7.26,4.49,9936.0,6580.132450331126
1.7,Premium,J,VS2,62.8,59.0,9939,7.6,7.55,4.76,9939.0,5846.470588235295
1.21,Very Good,G,VVS2,59.3,58.0,9942,7.01,7.05,4.17,9942.0,8216.528925619836
1.54,Ideal,I,SI1,63.5,61.0,9942,7.29,7.33,4.64,9942.0,6455.8441558441555
1.6,Very Good,H,SI1,63.2,55.0,9946,7.46,7.41,4.7,9946.0,6216.25
1.5,Good,H,SI1,64.3,60.0,9946,7.23,7.14,4.62,9946.0,6630.666666666667
1.52,Ideal,F,SI2,61.9,57.0,9948,7.33,7.37,4.55,9948.0,6544.736842105263
1.52,Premium,G,SI1,61.6,57.0,9952,7.4,7.33,4.54,9952.0,6547.368421052632
1.5,Premium,G,SI1,62.9,55.0,9954,7.28,7.24,4.57,9954.0,6636.0
1.21,Ideal,G,VVS2,59.4,59.0,9954,6.92,7.01,4.14,9954.0,8226.446280991735
1.5,Premium,G,SI1,60.0,61.0,9954,7.48,7.43,4.47,9954.0,6636.0
1.5,Premium,G,SI1,62.9,56.0,9954,7.34,7.22,4.58,9954.0,6636.0
1.22,Ideal,G,VS2,60.1,57.0,9954,6.96,7.01,4.2,9954.0,8159.016393442623
1.5,Good,G,SI1,59.7,65.0,9954,7.46,7.34,4.42,9954.0,6636.0
1.01,Very Good,E,VS1,63.1,56.0,9955,6.44,6.39,4.05,9955.0,9856.435643564357
1.87,Ideal,J,SI1,62.3,57.0,9955,7.82,7.88,4.89,9955.0,5323.529411764705
1.52,Premium,D,SI2,59.1,58.0,9959,7.48,7.45,4.41,9959.0,6551.973684210526
1.5,Very Good,D,SI2,59.8,63.0,9959,7.44,7.38,4.43,9959.0,6639.333333333333
1.56,Premium,I,VS1,61.7,59.0,9959,7.46,7.41,4.59,9959.0,6383.974358974358
1.52,Premium,H,SI1,60.1,60.0,9959,7.45,7.39,4.46,9959.0,6551.973684210526
1.5,Very Good,I,VS2,63.8,59.0,9960,7.29,7.23,4.63,9960.0,6640.0
1.61,Premium,I,VS1,62.2,58.0,9961,7.46,7.55,4.67,9961.0,6186.95652173913
1.61,Ideal,E,SI2,61.6,56.0,9961,7.54,7.62,4.67,9961.0,6186.95652173913
1.01,Very Good,D,VVS2,60.2,58.0,9965,6.51,6.57,3.94,9965.0,9866.336633663366
1.01,Very Good,F,IF,59.6,62.0,9965,6.47,6.56,3.88,9965.0,9866.336633663366
1.15,Ideal,E,VS2,61.4,57.0,9967,6.73,6.76,4.14,9967.0,8666.956521739132
2.06,Premium,F,I1,58.7,61.0,9967,8.33,8.31,4.88,9967.0,4838.349514563107
1.2,Very Good,G,VVS1,61.8,55.0,9968,6.79,6.83,4.21,9968.0,8306.666666666668
1.65,Premium,G,SI2,62.2,58.0,9970,7.62,7.55,4.72,9970.0,6042.424242424243
1.53,Very Good,G,SI1,62.5,56.0,9971,7.32,7.36,4.59,9971.0,6516.993464052288
1.01,Very Good,F,IF,63.5,59.0,9972,6.29,6.41,4.03,9972.0,9873.267326732674
1.59,Ideal,I,VS2,61.1,55.0,9972,7.54,7.48,4.59,9972.0,6271.698113207547
1.59,Premium,F,SI2,60.3,59.0,9972,7.6,7.55,4.57,9972.0,6271.698113207547
1.52,Very Good,H,SI1,62.5,59.0,9973,7.26,7.37,4.57,9973.0,6561.184210526316
1.58,Ideal,I,SI2,60.9,59.0,9973,7.48,7.55,4.58,9973.0,6312.025316455696
1.71,Very Good,H,VS1,63.5,59.0,9974,7.59,7.52,4.8,9974.0,5832.748538011696
1.76,Ideal,H,SI1,62.2,56.0,9974,7.73,7.7,4.8,9974.0,5667.045454545455
1.51,Very Good,I,VS1,60.7,60.0,9979,7.43,7.49,4.53,9979.0,6608.609271523179
1.8,Good,I,SI2,63.2,58.0,9979,7.66,7.75,4.87,9979.0,5543.888888888889
1.32,Premium,G,VS1,60.6,57.0,9979,7.14,7.09,4.31,9979.0,7559.848484848484
1.32,Ideal,G,VS1,62.6,56.0,9979,7.05,7.0,4.4,9979.0,7559.848484848484
1.02,Premium,F,VVS1,60.8,58.0,9980,6.56,6.46,3.96,9980.0,9784.313725490196
1.2,Very Good,G,IF,59.4,61.0,9987,6.92,6.95,4.12,9987.0,8322.5
1.5,Very Good,H,SI1,61.0,55.0,9987,7.35,7.44,4.51,9987.0,6658.0
1.33,Premium,G,VS1,60.2,60.0,9992,7.2,7.12,4.31,9992.0,7512.781954887218
1.25,Ideal,F,VS1,61.7,56.0,9996,6.93,6.92,4.27,9996.0,7996.8
1.5,Ideal,F,SI2,62.9,55.0,9996,7.28,7.26,4.57,9996.0,6664.0
1.5,Very Good,G,SI1,62.8,57.0,9996,7.19,7.3,4.55,9996.0,6664.0
1.7,Premium,I,VS2,62.5,58.0,9996,7.52,7.45,4.68,9996.0,5880.0
1.7,Fair,F,SI2,64.5,57.0,9996,7.55,7.51,4.86,9996.0,5880.0
1.06,Very Good,E,VVS2,61.8,58.0,9997,6.52,6.56,4.04,9997.0,9431.132075471698
1.54,Ideal,I,VS2,61.9,55.8,9998,7.38,7.43,4.58,9998.0,6492.207792207792
1.23,Very Good,G,VVS2,62.2,57.0,9999,6.8,6.87,4.25,9999.0,8129.268292682927
1.26,Ideal,F,VS2,61.2,57.0,9999,6.96,6.99,4.27,9999.0,7935.714285714285
2.0,Good,G,SI2,64.2,60.0,9999,7.89,7.81,5.04,9999.0,4999.5
1.51,Good,H,VS2,64.0,59.0,10000,7.25,7.19,4.62,10000.0,6622.516556291391
1.7,Ideal,J,VS2,60.5,58.0,10002,7.73,7.74,4.68,10002.0,5883.529411764706
1.03,Ideal,E,VVS2,60.6,59.0,10003,6.5,6.53,3.95,10003.0,9711.650485436892
1.23,Very Good,G,VVS2,60.6,55.0,10004,6.93,7.02,4.23,10004.0,8133.333333333333
1.25,Ideal,F,VS2,61.6,55.0,10006,6.93,6.96,4.28,10006.0,8004.8
2.01,Very Good,I,SI2,61.4,63.0,10009,8.19,7.96,4.96,10009.0,4979.601990049752
1.21,Very Good,F,VS1,62.3,58.0,10009,6.76,6.85,4.24,10009.0,8271.900826446281
1.51,Premium,I,VS2,59.9,60.0,10010,7.42,7.36,4.43,10010.0,6629.139072847682
1.01,Fair,D,SI2,64.6,58.0,10011,6.25,6.2,4.02,10011.0,9911.881188118812
1.05,Ideal,F,VVS2,60.5,55.0,10011,6.67,6.58,4.01,10011.0,9534.285714285714
1.6,Ideal,J,VS1,62.0,53.0,10011,7.57,7.56,4.69,10011.0,6256.875
1.51,Premium,H,SI1,61.2,60.0,10012,7.46,7.37,4.54,10012.0,6630.463576158941
1.35,Premium,G,VS1,62.1,59.0,10012,7.06,7.02,4.37,10012.0,7416.296296296296
1.51,Very Good,E,SI2,63.2,56.0,10012,7.32,7.26,4.61,10012.0,6630.463576158941
1.51,Premium,H,SI1,61.3,60.0,10012,7.33,7.29,4.48,10012.0,6630.463576158941
1.51,Ideal,H,SI1,61.3,56.0,10012,7.44,7.4,4.55,10012.0,6630.463576158941
1.53,Premium,I,VS2,62.0,58.0,10013,7.36,7.41,4.58,10013.0,6544.444444444444
1.13,Ideal,F,VS1,60.9,57.0,10016,6.73,6.76,4.11,10016.0,8863.716814159292
1.21,Premium,F,VS1,62.6,59.0,10018,6.81,6.76,4.25,10018.0,8279.338842975207
1.01,Very Good,F,VVS1,62.9,57.0,10019,6.35,6.41,4.01,10019.0,9919.801980198019
1.5,Very Good,G,SI1,60.1,61.0,10019,7.28,7.4,4.41,10019.0,6679.333333333333
1.5,Very Good,G,SI1,62.1,58.0,10019,7.26,7.3,4.52,10019.0,6679.333333333333
1.04,Ideal,E,VVS2,62.9,55.0,10019,6.47,6.51,4.08,10019.0,9633.653846153846
1.26,Very Good,G,VVS2,60.9,56.0,10020,6.95,7.01,4.25,10020.0,7952.380952380952
1.51,Premium,G,SI1,58.7,60.0,10020,7.55,7.48,4.41,10020.0,6635.761589403974
1.51,Premium,H,SI1,60.7,59.0,10020,7.43,7.39,4.5,10020.0,6635.761589403974
1.51,Premium,G,SI1,60.6,58.0,10020,7.47,7.39,4.5,10020.0,6635.761589403974
1.51,Premium,G,SI1,59.7,58.0,10020,7.5,7.45,4.46,10020.0,6635.761589403974
1.51,Premium,G,SI1,62.0,58.0,10020,7.31,7.26,4.52,10020.0,6635.761589403974
1.5,Very Good,H,VS2,60.9,59.0,10023,7.37,7.43,4.51,10023.0,6682.0
1.12,Premium,F,VVS2,62.4,59.0,10028,6.58,6.66,4.13,10028.0,8953.571428571428
1.27,Premium,F,VS1,60.3,58.0,10028,7.06,7.04,4.25,10028.0,7896.062992125984
1.02,Very Good,E,IF,61.7,60.0,10029,6.38,6.52,3.98,10029.0,9832.35294117647
1.66,Premium,G,SI2,59.1,58.0,10030,7.77,7.69,4.57,10030.0,6042.168674698795
1.03,Very Good,F,IF,62.8,57.0,10032,6.4,6.47,4.04,10032.0,9739.805825242718
1.52,Very Good,I,VS1,62.9,59.9,10032,7.27,7.31,4.59,10032.0,6600.0
1.24,Premium,F,VS1,62.5,58.0,10033,6.87,6.83,4.28,10033.0,8091.129032258064
1.23,Very Good,F,VS1,62.0,59.0,10035,6.84,6.87,4.25,10035.0,8158.536585365854
1.54,Very Good,G,SI1,61.3,59.0,10036,7.38,7.41,4.53,10036.0,6516.883116883117
1.5,Good,G,VS1,63.6,57.0,10036,7.23,7.14,4.57,10036.0,6690.666666666667
1.22,Ideal,G,VVS2,62.3,56.0,10038,6.81,6.84,4.25,10038.0,8227.868852459016
1.3,Ideal,G,VS1,62.0,55.0,10038,6.98,7.02,4.34,10038.0,7721.538461538461
1.5,Premium,H,SI1,59.0,62.0,10038,7.39,7.31,4.56,10038.0,6692.0
1.59,Premium,I,VS2,60.2,60.0,10039,7.58,7.61,4.57,10039.0,6313.836477987421
2.09,Premium,I,SI2,60.1,59.0,10042,8.34,8.3,5.0,10042.0,4804.784688995215
1.83,Premium,I,VS2,60.5,60.0,10043,7.93,7.86,4.78,10043.0,5487.978142076502
1.07,Ideal,E,VVS2,61.4,56.0,10043,6.65,6.55,4.05,10043.0,9385.981308411214
1.76,Premium,I,SI2,62.0,58.0,10043,7.76,7.72,4.8,10043.0,5706.25
1.51,Very Good,H,VS1,61.5,54.0,10045,7.34,7.42,4.54,10045.0,6652.3178807947015
1.5,Very Good,E,SI1,60.5,63.0,10046,7.42,7.35,4.48,10046.0,6697.333333333333
1.08,Ideal,F,VVS2,61.6,57.0,10046,6.57,6.6,4.06,10046.0,9301.85185185185
1.0,Very Good,F,IF,63.2,63.0,10046,6.26,6.24,3.95,10046.0,10046.0
1.0,Premium,D,VVS2,61.6,60.0,10046,6.41,6.36,3.93,10046.0,10046.0
1.03,Ideal,F,VVS2,61.1,57.0,10049,6.51,6.54,3.99,10049.0,9756.31067961165
1.52,Very Good,I,VS2,62.3,58.0,10051,7.32,7.28,4.55,10051.0,6612.5
1.77,Ideal,D,SI2,60.9,53.0,10051,7.92,7.85,4.8,10051.0,5678.531073446327
1.08,Ideal,F,VVS2,62.1,55.0,10052,6.57,6.6,4.09,10052.0,9307.407407407407
1.2,Premium,G,VVS2,62.8,59.0,10053,6.72,6.65,4.2,10053.0,8377.5
1.51,Very Good,H,SI1,63.3,57.0,10053,7.23,7.34,4.61,10053.0,6657.615894039735
1.11,Ideal,G,IF,61.2,54.0,10053,6.71,6.73,4.11,10053.0,9056.756756756757
1.2,Premium,E,VS1,60.7,57.0,10053,6.89,6.81,4.16,10053.0,8377.5
1.2,Premium,G,VVS2,61.2,58.0,10053,6.88,6.84,4.2,10053.0,8377.5
1.71,Premium,I,VS1,60.3,62.0,10055,7.76,7.7,4.66,10055.0,5880.116959064328
1.89,Premium,G,SI2,62.9,58.0,10055,7.87,7.81,4.93,10055.0,5320.10582010582
1.0,Ideal,F,VVS1,62.3,53.0,10058,6.37,6.43,3.99,10058.0,10058.0
1.07,Ideal,F,VVS2,62.3,57.0,10061,6.56,6.58,4.09,10061.0,9402.803738317756
1.66,Premium,J,VVS2,62.6,59.0,10062,7.58,7.54,4.73,10062.0,6061.445783132531
1.53,Ideal,H,SI1,59.8,59.0,10063,7.48,7.54,4.49,10063.0,6577.1241830065355
1.51,Premium,H,SI1,58.0,59.0,10063,7.57,7.54,4.38,10063.0,6664.238410596026
1.6,Premium,D,SI2,61.9,58.0,10064,7.54,7.49,4.65,10064.0,6290.0
1.2,Premium,F,VVS2,60.5,60.0,10064,6.98,6.87,4.19,10064.0,8386.666666666668
1.09,Premium,G,IF,61.3,58.0,10065,6.64,6.6,4.06,10065.0,9233.94495412844
1.11,Very Good,F,VVS1,62.5,59.0,10069,6.59,6.63,4.13,10069.0,9071.17117117117
1.34,Ideal,G,VS1,62.7,57.0,10070,7.1,7.04,4.43,10070.0,7514.925373134328
1.31,Premium,G,VS1,61.5,59.0,10071,7.06,7.0,4.32,10071.0,7687.786259541985
1.31,Ideal,G,VS1,62.2,56.0,10071,7.05,7.01,4.37,10071.0,7687.786259541985
1.31,Ideal,G,VS1,61.5,57.0,10071,7.06,7.02,4.33,10071.0,7687.786259541985
2.52,Fair,G,I1,66.9,57.0,10076,8.39,8.33,5.6,10076.0,3998.4126984126983
1.53,Very Good,H,VS1,59.5,63.0,10076,7.51,7.44,4.45,10076.0,6585.6209150326795
1.26,Premium,F,VS1,62.7,58.0,10076,6.93,6.86,4.32,10076.0,7996.825396825397
1.73,Ideal,J,VS2,63.0,57.0,10076,7.64,7.6,4.8,10076.0,5824.277456647399
1.52,Premium,H,SI1,62.5,58.0,10078,7.33,7.29,4.57,10078.0,6630.263157894737
1.6,Very Good,H,SI1,63.1,58.0,10078,7.45,7.39,4.68,10078.0,6298.75
1.52,Good,H,SI1,63.6,57.0,10078,7.3,7.25,4.63,10078.0,6630.263157894737
1.52,Good,H,SI1,63.8,60.0,10078,7.3,7.24,4.64,10078.0,6630.263157894737
1.19,Ideal,D,VS1,61.1,57.0,10079,6.84,6.87,4.19,10079.0,8469.747899159664
1.5,Very Good,E,SI2,63.5,60.0,10080,7.25,7.21,4.59,10080.0,6720.0
1.5,Ideal,I,VS1,61.3,57.0,10080,7.35,7.32,4.5,10080.0,6720.0
1.5,Premium,I,VS1,62.7,59.0,10080,7.3,7.25,4.56,10080.0,6720.0
1.5,Premium,E,SI2,59.5,55.0,10080,7.51,7.47,4.46,10080.0,6720.0
1.5,Premium,H,SI1,61.4,58.0,10080,7.41,7.28,4.51,10080.0,6720.0
1.5,Ideal,H,VS1,61.3,55.0,10080,7.37,7.34,4.51,10080.0,6720.0
1.5,Premium,E,SI2,61.2,59.0,10080,7.41,7.36,4.52,10080.0,6720.0
0.32,Ideal,H,VVS2,61.4,54.0,628,4.4,4.43,2.71,628.0,1962.5
0.35,Ideal,I,VVS1,61.6,55.0,628,4.55,4.58,2.81,628.0,1794.2857142857144
0.42,Ideal,J,VS2,62.0,55.0,628,4.81,4.87,3.0,628.0,1495.2380952380952
0.34,Ideal,G,VS2,61.0,55.0,628,4.56,4.58,2.79,628.0,1847.0588235294117
0.32,Ideal,G,VS1,61.4,56.0,628,4.42,4.47,2.73,628.0,1962.5
0.38,Ideal,E,SI2,62.1,54.1,628,4.64,4.69,2.9,628.0,1652.6315789473683
0.38,Ideal,E,SI2,61.8,56.0,628,4.62,4.66,2.87,628.0,1652.6315789473683
0.31,Ideal,F,SI1,62.0,54.0,628,4.36,4.38,2.71,628.0,2025.8064516129032
0.39,Ideal,E,SI1,61.1,55.0,628,4.74,4.75,2.9,628.0,1610.2564102564102
0.32,Good,G,VS1,57.0,62.0,628,4.51,4.54,2.58,628.0,1962.5
0.34,Ideal,H,SI1,62.6,56.0,628,4.48,4.46,2.8,628.0,1847.0588235294117
0.34,Very Good,H,SI1,63.3,56.0,628,4.46,4.45,2.82,628.0,1847.0588235294117
0.34,Ideal,H,SI1,60.7,56.0,628,4.58,4.52,2.76,628.0,1847.0588235294117
0.34,Good,H,SI1,63.7,57.0,628,4.45,4.44,2.83,628.0,1847.0588235294117
0.31,Premium,H,VS2,61.9,58.0,628,4.39,4.37,2.71,628.0,2025.8064516129032
0.31,Ideal,H,VS2,62.0,57.0,628,4.38,4.33,2.7,628.0,2025.8064516129032
0.31,Premium,H,VS2,59.7,61.0,628,4.42,4.39,2.63,628.0,2025.8064516129032
0.31,Ideal,I,VS1,61.6,55.0,628,4.36,4.34,2.68,628.0,2025.8064516129032
0.31,Ideal,I,VS1,61.9,54.0,628,4.38,4.34,2.7,628.0,2025.8064516129032
0.31,Premium,I,VS1,60.8,59.0,628,4.41,4.37,2.67,628.0,2025.8064516129032
0.31,Premium,I,VS1,59.2,60.0,628,4.45,4.4,2.62,628.0,2025.8064516129032
0.31,Ideal,I,VS1,62.8,55.0,628,4.35,4.31,2.72,628.0,2025.8064516129032
0.31,Very Good,I,VS1,63.2,56.0,628,4.33,4.28,2.72,628.0,2025.8064516129032
0.31,Premium,I,VS1,63.0,58.0,628,4.32,4.29,2.71,628.0,2025.8064516129032
0.31,Premium,I,VS1,62.6,59.0,628,4.33,4.29,2.7,628.0,2025.8064516129032
0.31,Premium,I,VS1,62.3,59.0,628,4.35,4.29,2.69,628.0,2025.8064516129032
0.31,Good,I,VS1,63.7,55.0,628,4.33,4.3,2.75,628.0,2025.8064516129032
0.31,Ideal,I,VS1,62.8,57.0,628,4.32,4.28,2.7,628.0,2025.8064516129032
0.31,Good,I,VS1,63.9,56.0,628,4.3,4.28,2.74,628.0,2025.8064516129032
0.31,Good,I,VS1,63.8,56.0,628,4.32,4.27,2.74,628.0,2025.8064516129032
1.5,Premium,E,SI2,60.7,55.0,10080,7.44,7.39,4.5,10080.0,6720.0
1.5,Fair,E,SI2,66.3,60.0,10080,7.09,7.02,4.68,10080.0,6720.0
1.16,Ideal,G,IF,62.3,55.0,10082,6.79,6.73,4.21,10082.0,8691.379310344828
1.16,Ideal,G,IF,62.0,57.0,10082,6.73,6.7,4.16,10082.0,8691.379310344828
1.21,Premium,D,VS1,60.2,59.0,10083,6.89,6.86,4.14,10083.0,8333.05785123967
1.71,Premium,H,VS2,59.2,61.0,10084,7.83,7.77,4.62,10084.0,5897.076023391813
1.72,Good,G,SI2,62.8,59.3,10084,7.55,7.62,4.76,10084.0,5862.790697674419
1.74,Ideal,E,SI2,62.3,57.0,10085,7.8,7.7,4.83,10085.0,5795.977011494253
1.51,Good,G,SI1,63.3,58.0,10085,7.2,7.26,4.58,10085.0,6678.807947019867
1.74,Very Good,H,SI2,62.1,59.0,10086,7.65,7.78,4.79,10086.0,5796.551724137931
1.5,Premium,G,SI1,62.7,58.0,10087,7.28,7.23,4.55,10087.0,6724.666666666667
1.51,Good,E,SI1,60.4,61.0,10088,7.33,7.37,4.44,10088.0,6680.794701986755
1.82,Very Good,J,VS1,62.2,56.0,10090,7.83,7.96,4.91,10090.0,5543.956043956044
1.51,Very Good,H,VS2,61.9,57.0,10090,7.32,7.36,4.54,10090.0,6682.119205298013
1.3,Ideal,F,VS2,62.2,56.0,10090,6.98,6.94,4.33,10090.0,7761.538461538461
1.3,Premium,F,VS2,60.4,59.0,10090,7.12,7.06,4.28,10090.0,7761.538461538461
1.5,Very Good,I,VVS2,63.3,58.0,10090,7.27,7.24,4.59,10090.0,6726.666666666667
1.56,Premium,E,SI2,62.4,60.0,10090,7.41,7.36,4.61,10090.0,6467.948717948718
1.5,Premium,D,SI2,59.9,60.0,10090,7.48,7.41,4.46,10090.0,6726.666666666667
1.7,Premium,G,SI2,58.9,62.0,10091,7.79,7.72,4.57,10091.0,5935.882352941177
1.57,Ideal,I,VS2,61.5,56.0,10093,7.56,7.49,4.63,10093.0,6428.662420382166
1.07,Ideal,F,VVS2,60.3,55.0,10093,6.65,6.68,4.02,10093.0,9432.71028037383
1.31,Very Good,E,VS2,63.1,56.0,10094,6.95,6.9,4.37,10094.0,7705.343511450382
1.49,Premium,H,SI1,61.9,57.0,10096,7.35,7.31,4.54,10096.0,6775.838926174497
1.71,Ideal,I,SI2,62.1,58.0,10096,7.64,7.56,4.72,10096.0,5904.093567251462
1.51,Ideal,H,SI1,61.9,58.0,10096,7.33,7.37,4.55,10096.0,6686.092715231788
1.33,Good,G,VS1,62.8,60.0,10096,6.87,6.92,4.33,10096.0,7590.977443609022
1.53,Premium,I,VS1,61.2,59.0,10098,7.39,7.41,4.53,10098.0,6600.0
1.75,Very Good,I,SI2,61.2,57.0,10098,7.71,7.76,4.73,10098.0,5770.285714285715
1.61,Ideal,I,VS2,62.5,57.0,10098,7.49,7.43,4.66,10098.0,6272.0496894409935
1.31,Ideal,G,VS1,61.9,56.0,10099,7.03,7.13,4.38,10099.0,7709.160305343511
1.22,Ideal,F,VS1,62.3,57.0,10100,6.83,6.79,4.24,10100.0,8278.688524590165
